line_follow_transfer: camera=320x240, timestep=32ms, log=D:\用户\Lenovo\桌面\Robocup\generated\manual_webots_logs_live\controller_20260419_220349.log
th=115 steer=11.00 ex=-3.404cm ang=79.86deg z=58.52cm tg=1.000 mode=1 conf=0.000 lost=182 L=4.111 R=4.516 expx=-17.50 bmask=1 red=0.00 blk=0.00 bp=0.00 sym=0.0 lock=0 cq=0.00
th=115 steer=11.00 ex=-3.404cm ang=79.86deg z=58.52cm tg=1.000 mode=1 conf=0.000 lost=190 L=4.111 R=4.516 expx=-17.50 bmask=1 red=0.00 blk=0.00 bp=0.00 sym=0.0 lock=0 cq=0.00
th=115 steer=11.00 ex=-3.404cm ang=79.86deg z=58.52cm tg=1.000 mode=1 conf=0.000 lost=198 L=4.111 R=4.516 expx=-17.50 bmask=1 red=0.00 blk=0.00 bp=0.00 sym=0.0 lock=0 cq=0.00
th=115 steer=11.00 ex=-3.404cm ang=79.86deg z=58.52cm tg=1.000 mode=1 conf=0.000 lost=206 L=4.111 R=4.516 expx=-17.50 bmask=1 red=0.00 blk=0.00 bp=0.00 sym=0.0 lock=0 cq=0.00
th=115 steer=11.00 ex=-3.404cm ang=79.86deg z=58.52cm tg=1.000 mode=1 conf=0.000 lost=214 L=4.111 R=4.516 expx=-17.50 bmask=1 red=0.00 blk=0.00 bp=0.00 sym=0.0 lock=0 cq=0.00
th=115 steer=11.00 ex=-3.404cm ang=79.86deg z=58.52cm tg=1.000 mode=1 conf=0.000 lost=222 L=4.111 R=4.516 expx=-17.50 bmask=1 red=0.00 blk=0.00 bp=0.00 sym=0.0 lock=0 cq=0.00
th=115 steer=11.00 ex=-3.404cm ang=79.86deg z=58.52cm tg=1.000 mode=1 conf=0.000 lost=230 L=4.111 R=4.516 expx=-17.50 bmask=1 red=0.00 blk=0.00 bp=0.00 sym=0.0 lock=0 cq=0.00
th=115 steer=11.00 ex=-3.404cm ang=79.86deg z=58.52cm tg=1.000 mode=1 conf=0.000 lost=238 L=4.111 R=4.516 expx=-17.50 bmask=1 red=0.00 blk=0.00 bp=0.00 sym=0.0 lock=0 cq=0.00
th=120 steer=11.00 ex=-3.404cm ang=79.86deg z=58.52cm tg=1.000 mode=1 conf=0.000 lost=246 L=4.111 R=4.516 expx=-17.50 bmask=1 red=0.00 blk=0.00 bp=0.00 sym=0.0 lock=0 cq=0.00
th=120 steer=11.00 ex=-3.404cm ang=79.86deg z=58.52cm tg=1.000 mode=1 conf=0.000 lost=254 L=4.111 R=4.516 expx=-17.50 bmask=1 red=0.00 blk=0.00 bp=0.00 sym=0.0 lock=0 cq=0.00
th=120 steer=11.00 ex=-3.404cm ang=79.86deg z=58.52cm tg=1.000 mode=1 conf=0.000 lost=262 L=4.111 R=4.516 expx=-17.50 bmask=1 red=0.00 blk=0.00 bp=0.00 sym=0.0 lock=0 cq=0.00
th=120 steer=11.00 ex=-3.404cm ang=79.86deg z=58.52cm tg=1.000 mode=1 conf=0.000 lost=270 L=4.111 R=4.516 expx=-17.50 bmask=1 red=0.00 blk=0.00 bp=0.00 sym=0.0 lock=0 cq=0.00
th=120 steer=11.00 ex=-3.404cm ang=79.86deg z=58.52cm tg=1.000 mode=1 conf=0.000 lost=278 L=4.111 R=4.516 expx=-17.50 bmask=1 red=0.00 blk=0.00 bp=0.00 sym=0.0 lock=0 cq=0.00
th=120 steer=11.00 ex=-3.404cm ang=79.86deg z=58.52cm tg=1.000 mode=1 conf=0.000 lost=286 L=4.111 R=4.516 expx=-17.50 bmask=1 red=0.00 blk=0.00 bp=0.00 sym=0.0 lock=0 cq=0.00
th=120 steer=11.00 ex=-3.404cm ang=79.86deg z=58.52cm tg=1.000 mode=1 conf=0.000 lost=294 L=4.111 R=4.516 expx=-17.50 bmask=1 red=0.00 blk=0.00 bp=0.00 sym=0.0 lock=0 cq=0.00
th=120 steer=11.00 ex=-3.404cm ang=79.86deg z=58.52cm tg=1.000 mode=1 conf=0.000 lost=302 L=4.111 R=4.516 expx=-17.50 bmask=1 red=0.00 blk=0.00 bp=0.00 sym=0.0 lock=0 cq=0.00
th=120 steer=11.00 ex=-3.404cm ang=79.86deg z=58.52cm tg=1.000 mode=1 conf=0.000 lost=310 L=4.111 R=4.516 expx=-17.50 bmask=1 red=0.00 blk=0.00 bp=0.00 sym=0.0 lock=0 cq=0.00
th=120 steer=11.00 ex=-3.404cm ang=79.86deg z=58.52cm tg=1.000 mode=1 conf=0.000 lost=318 L=4.111 R=4.516 expx=-17.50 bmask=1 red=0.00 blk=0.00 bp=0.00 sym=0.0 lock=0 cq=0.00
th=120 steer=11.00 ex=-3.404cm ang=79.86deg z=58.52cm tg=1.000 mode=1 conf=0.000 lost=326 L=4.111 R=4.516 expx=-17.50 bmask=1 red=0.00 blk=0.00 bp=0.00 sym=0.0 lock=0 cq=0.00
th=120 steer=11.00 ex=-3.404cm ang=79.86deg z=58.52cm tg=1.000 mode=1 conf=0.000 lost=334 L=4.111 R=4.516 expx=-17.50 bmask=1 red=0.00 blk=0.00 bp=0.00 sym=0.0 lock=0 cq=0.00
th=120 steer=11.00 ex=-3.404cm ang=79.86deg z=58.52cm tg=1.000 mode=1 conf=0.000 lost=342 L=4.111 R=4.516 expx=-17.50 bmask=1 red=0.00 blk=0.00 bp=0.00 sym=0.0 lock=0 cq=0.00
